bahudamani||s,g3,r1,g3,m2,p,d1,n3,s.|s.,n3,d1,m2,g3,r1,s|51
avidaiyar||s,g3,m1,d1,s.|s.,n2,p,m1,r1,s|14
kumaravilasita||s,m1,g3,m1,d2,n3,p,d2,n3,s.|s.,n3,d2,p,m1,d2,m1,g3,r2,s|29
vativasantabhairavi||s,r1,g3,m1,m1,d1,n2,s.|s.,n2,d1,m1,g3,m1,p,m1,g3,r1|14
talicam||s,g2,p,d1,s.|s.,n3,p,m2,g2,r1,s|45
patolika||s,r3,m1,p,d1,n2,s.|s.,n2,d1,p,m1,r3,s|32
sowrasenaa||s,r2,m1,p,d1,s.|s.,n3,d1,p,m1,g3,r2,s|27
dirghadarshi||s,r2,m2,p,d2,n3,d2,s.|s.,n3,d2,p,m2,g3,m2,s|65
sumadyuti||s,r2,g2,m2,p,d1,n3,d1,s.|s.,n3,d1,p,m2,g2,r2,s|57
saujanya||s,r1,m1,d1,s.|s.,d1,m1,r1,s|8
modakam||s,r2,g2,m1,s,d1,m1,p,d1,n2|s.,n2,d1,m1,g2,r2,s|20
govardini||s,r1,g2,p,d1,s.|s.,n3,d1,p,m2,g2,r1,s|45
amrtalahari||s,g3,r2,m1,p,n3,s.|s.,n3,d2,p,m1,g3,r2,s|29
sarasangi|27|s,r2,g3,m1,p,d1,n3,s.|s.,n3,d1,p,m1,g3,r2,s|
marakatabhusani||s,g1,m2,p,d1,n2,s.|s.,n2,d1,p,m2,g1,s|38
shrinarayanadeshaksi||s,r2,m1,p,d2,n3,s.|s.,d2,m1,r2,g3,s|29
nilamani||s,r1,g1,p,d3,s.|s.,n3,d3,p,m2,g1,r1,s|42
sohini||s,g3,m2,d2,n3,s.|s.,n3,d2,m2,g3,r1,s|53
kanthiya||s,g3,m1,p,d2,n3,s.|s.,n3,d2,p,m1,g3,r1,s|17
vijayollasini||s,r1,g3,m1,p,m1,d1,n2,s.|s.,n2,d1,p,m1,g3,r1,s|14
gokulamurti||s,r2,g3,p,d1,s.|s.,n2,d1,p,m2,g3,r2,s|62
latatanvi||s,g3,m1,g3,p,d1,n3,s.|s.,n3,m1,g3,r1,s|15
devamrtavahini||s,g3,m2,p,n2,d2,n2,s.|s.,n2,d2,n2,p,m2,g3,r2,s|64
torai||s,r1,g3,p,d1,n2,s.|s.,n2,d1,p,m2,g3,r1,s|50
samudrapriya||s,g2,m2,p,n2,s.|s.,n2,p,m2,g2,s|56
rajaratna||s,r1,g2,m1,p,d1,n2,s.|s.,n2,p,m1,g2,r1,s|8
vasantaka||s,r1,m1,p,n2,d1,s.|s.,n2,d1,d1,p,m1,s,m1,g3,r1,s|14
bhujangini||s,r1,s,m1,g3,m1,n2,d2,n2,s.|s.,n2,d2,m1,g3,r1,s|16
shardalangi||s,g1,m1,d2,n2,s.|s.,n2,d2,m1,g1,s|4
sakalaloka||s,g2,m1,d1,s.|s.,n2,p,m1,r1,s|8
bhusavali||s,r2,p,m2,p,d2,s.|s.,n2,d2,p,m2,g3,r2,s|64
shesanadam||s,r3,g3,m1,p,d2,s.|s.,n3,d2,m1,g3,r3,s|35
pakandai||s,r1,g3,m2,p,n2,s.|s.,d2,p,m2,g3,r1,s|52
sarathi||s,r2,g3,r2,m2,p,d3,s.|s.,n3,p,d3,p,m2,g3,r2,s|66
shevvalli||s,r2,g3,p,n3,s.|s.,d2,m1,r2,s|29
deshagaula||s,r1,s,p,d3,n3,s.|s.,n3,d3,p,s,r1,s|48
ravikantamani||s,r2,m2,p,d2,s.|s.,n2,p,g3,s|64
karikala||s,r1,g3,m1,p,d2,n3,s.|s.,n3,p,g3,s|17
hamsashreni||s,r2,g3,p,d2,s.|s.,n2,p,m1,g3,s|28
shuklakarnataka||s,r2,g3,m1,p,d2,n3,s.|s.,d2,p,m1,r2,p,m1,g3,s|29
vanadayaki||s,r1,g3,m2,p,d1,n3,s.|s.,d1,m2,g3,r1,s|51
bhavabharanam||s,r2,p,d2,n3,s.|s.,n3,d2,m1,g3,r2,s|29
avanikelva||s,r1,m1,d2,s.|s.,n3,m1,g2,s|11
taksam||s,r1,g2,p,d1,s.|s.,n3,p,m2,g2,s|45
sitapancamam||s,r1,g2,m1,p,n3,s.|s.,n3,d1,p,m1,g2,r1,s|9
vidraksi||s,r1,m2,g2,r1,pm2,p,d2,n2,s.|s.,n2,p,d2,p,m2,g2,r1,s|46
tiruindra||s,r1,g2,m1,d2,n2,s.|s.,n2,d2,p,m1,g2,r1,s|10
mahaambika||s,r1,g2,p,d1,n2,s.|s.,n2,d1,p,g2,r1,s|8
svaravedi||s,m1,g3,m1,p,n2,d2,n2,s.|s.,n2,d2,n2,p,m1,g3|28
visiambari||s,r1,m2,p,m2,g1,m2,p,d2,n2,s.|s.,n2,d2,p,m2,g1,m2,r1,s|40
manimaya||s,r2,g3,m1,p,d1|p,m1,g3,r2,s,n3|27
mattakashini||s,r2,g3,d1,n3,s.|s.,n3,d1,g3,r2,s|27
sangamana||s,r1,g3,m2,p,n3,d2,n3,s.|s.,n3,p,d2,p,m2,g3,r1,m2,g3,s|53
ganavaridhi||s,m1,r3,g3,m1,p,d2,n2,s.|s.,d2,n2,p,m1,r3,s|34
guhatirumalai||s,g3,m1,p,d1,s.|s.,n3,d1,p,m1,g3,r1,s|15
gunakangiya||s,r2,m1,p,n3,s.|s.,n3,d1,p,m1,g2,r2,s|21
brndavanasalaga||s,g2,r2,m1,p,n2,s.|s.,n2,p,m1,r2,g2,s|22
navagahamulika||s,m1,g3,m1,p,d2,r1,d2,s.|s.,n2,d2,p,m1,r1,d2,r1,s|16
hindolasaveri||s,g3,m1,p,m1,d1,n3,s.|s.,n3,p,d1,m1,r3,s|33
amrtalaksmi||s,r2,g3,p,m1,p,n2,s.|s.,n2,d2,p,m1,g3,s|28
namanarayani|50|s,r1,g3,m2,p,d1,n2,s.|s.,n2,d1,p,m2,g3,r1,s|
ganalalita||s,g1,m1,p,d1,n3,s.|s.,n3,d1,p,m1,g1,r1,s|3
hindoladarbar||s,g3,m1,p,s.|s.,n2,d1,p,m1,r3,s|32
sahasranamam||s,r2,g3,m2,p,d2,s.|s.,n3,p,g3,r2,s|65
paramanandi||s,r1,g3,m2,d2,n3,s.|s.,n3,p,m2,g3,r1,s|53
shuddhachayavati||s,r1,g3,m1,d2,n3,s.|s.,n3,d2,p,m1,g3,r1,s|17
huttari||s,r2,g3,m2,p,d2,n3,s.|s.,n3,m2,g3,r2,g3,m2,r2,g3,s|65
mrganandanam||s,r2,g3,d2,n3,s.|s.,n3,d2,m2,d2,g3,r2,s|65
bhuvanamohini||s,g3,m1,n2,d2,s.|s.,n2,d2,p,m1,g3,r1,s|16
azhalvannannayaki||s,r1,g3,m1,p,d1,n2,s.|s.,n2,p,m1,g3,r1,s|14
godhari||s,r1,g1,r1,m2,g1,m2,p,d1,n3,s.|s.,n3,d1,p,m2,g1,r1,s|39
vurugamanjari||s,r1,g3,m1,p,n3,s.|s.,n3,d1,p,m1,r1,g3,m1,r1,s|15
balagambhirya||s,g3,r1,g3,m2,d1,p,n2,d1,s.|s.,n2,d1,p,m2,g3,r1,s|50
sharavibhasani||s,r2,m1,p,m1,d2,n3,s.|s.,n3,p,m1,g3,r2,s|29
omkarapriya||s,r1,m2,g3,m2,p,d2,n3,s.|s.,n3,p,m2,g3,s|53
andalinavarasam||s,g3,p,d2,s.|s.,n3,p,m2,r2,s|65
bhismavali||s,g2,r1,g2,m1,d1,p,n2,d1,s.|s.,n2,d1,g2,r1,s|8
japaniya||s,r2,g2,p,d1,s.|s.,d1,p,g2,r2,s|20
indukaushika||s,r2,g3,m1,p,d2,n2,s.|s.,d2,n2,p,d2,m1,g3,r2,m1,g3|28
dhanaranjani||s,r2,g3,m2,p,m2,d1,n3,s.|s.,d1,n3,p,m2,g3,r2,s|63
krkara||s,r2,g2,p,n2,s.|s.,d1,m1,g2,s|20
sancelita||s,r2,g3,m1,g3,p,n2,d2,n2,p,d2,n2,s.|s.,n2,d2,n2,p,d2,m1,p,g3,r2,m1,r2,g3,s|28
omkari||s,m2,p,s.|s.,p,m2,s|37
arunambari||s,r1,g1,m2,p,d1,n2,s.|s.,d1,n2,p,d1,m2,g1,r1,s|38
paroda||s,r2,m1,d2,n3,s.|s.,n3,d2,m1,r2,s|29
villi||s,g3,m1,p,s.|s.,n3,d1,p,m1,g3,r1,s|15
nalola||s,r2,g3,m1,p,n3,s.|s.,n3,p,d2,p,m1,g3,m1,r2,s|29
jayantasena||s,g2,m1,p,d2,s.|s.,n2,d2,p,m1,g2,s|22
yashomani||s,r2,g2,m2,p,n2,d2,n2,s.|s.,p,m2,g2,r2,s|58
candrakauns||s,g3,m1,d2,n3,s.|s.,n3,d2,m1,g3,s|29
magatarangini||s,r2,g3,m2,p,d2,s.|s.,n3,d2,p,m2,r2,g3,r2,s|65
ashvati||s,g2,m2,d,n,s.|s.,n,d,m2,g2,s|59
purnasupura||s,r2,g3,m2,p,n2,s.|s.,n2,p,d1,p,m2,r2,s|62
preyasi||s,g3,m1,p,d3,n3,s.|s.,n3,d3,p,m1,g3,s|18
vilambhuri||s,r2,g3,p,d2,s.|s.,n2,d2,n2,p,m2,p,g3,r2,s|64
pravalajyoti||s,r2,m1,p,d2,n2,s.|s.,n2,d2,n2,p,m1,g3,s|29
shaurivilasita||n3,d1,n3,s,r1,g3,m1,p,m1,p|d1,p,m1,g3,r1,s,n3,d1,n3,s|15
usavali||s,r1,m1,p,d1,s.|s.,n3,d1,m1,p,m1,r1,s|15
shrikaivalyam||s,r1,m1,p,d2,n2,s.|s.,s,d2,p,m1,g3,r1,s|16
elaprabhavam||s,r2,g3,m1,p,d2,n3,d2,s.|s.,n3,d2,p,m1,r2,g3,r2,s|29
udiyan||s,r1,m1,d1,s.|s.,n3,p,m1,g3,r1,s|15
citrasaurabham||s,r2,g3,m1,p,d3,n3,d3,s.|s.,n3,d3,p,m1,g3,s|30
bhasini||s,g2,r2,g2,m2,p,n2,d1,s.|s.,n2,d1,p,m2g2,r2,s|56
namagal||s,g3,m2,p,n3,s.|s.,d2,p,g3,r1,s|53
tarabharanam||s,r1,g3,m1,n3,d1,n3,p,d1,n3|s.,n3,d1,m1,g3,s,r1,s|15
indrakilam||s,r1,g2,m1,p,d2,n2,s.|s.,n2,d2,p,m1,r1,s|10
mahitan||s,g2,p,d1,s.|s.,n2,d1,p,m1,g2,r2,s|20
shivanakini||s,g3,m1,p,n3,s.|s.,n3,d1,p,m1,g3,r2,s|27
subhusani||s,r1,s,m2,p,d2,n2,d2,s.|s.,d2,n2,p,m2,r1,s|40
hitapriya||s,r2,g3,m1,d2,n2,s.|s.,n2,d2,n2,p,m1,r2,m1,g3,s|28
chayagaula||s,r1,m1,p,n3,s.|s.,n3,d1,p,m1,g3,s,r1,s|15
margamohini||s,r2,g2,m1,g2,p,d2,n2,s.|s.,n2,p,m1,r2,m1,g2,s|22
kaltavapriya||s,g3,m2,p,d1,s.|s.,d1,p,m2,g3,s|51
sarangabhramari||s,m2,p,d1,n2,d1,s.|s.,n2,d1,p,m2,g2,s|56
bhanumati||s,r1,m1,p,d2,n2,s.|s.,n2,d2,p,m1,g1,r1,s|4
behag||s,g3,m1,p,n3,d2,n3,s.|s.,n3,d2,p,m1,g3,r2,s|29
dhiravarali||s,g2,m1,d1,s.|s.,d1,p,m1,g2,r1,s|8
nagapriyan||s,r2,m2,p,s.|s.,n3,d2,p,m2,g2,s|59
shritivravahini||s,r1,g2,m2,p,d2,p,n2,s.|s.,n2,d2,p,m2,g2,r1,s|46
gunavati||s,r1,m1,p,d2,s.|s.,d2,p,m1,r1,s|10
purnaka||s,r1,g2,m1,d2,s.|s.,d2,m1,g2,r1,s|10
cakari||s,r2,g3,p,n2,d2,s.|s.,n2,d2,p,m1,g3,r2,s|28
kantimati||s,r3,g3,m1,p,s.|s.,p,m1,g3,r3,s|31
giridharini||s,g3,m2,p,d2,s.|s.,d2,p,m2,g3,s|65
shvetambudhi||s,r1,g3,m2,p,s.|s.,n3,d1,p,m2,g3,r1,s|51
kurinji||s,r2,s,g3,p,m1,p,s.|d2,p,m1,g3,r2,s,n3,s|29
niyakrodam||s,r2,g2,m2,p,d2,n3,s.|s.,n3,p,g2,r2,s|59
tiruandivanna||s,r1,g2,m1,p,d2,s.|s.,n2,p,g2,s|10
jayashuddhamalavi||s,r1,g3,m1,p,n3,s.|s.,n3,d3,n3,p,m1,g3,r1,g3,s|18
tiruccandan||s,g2,p,n2,s.|s.,p,m1,g2,s|22
jujavanti||s,r2,m1,g3,m1,p,n2,d2,s.|s.,d2,p,m1,g3,r2,g3,s|28
nagakuntali||s,r2,g3,m2,p,n3,s.|s.,n3,p,d3,n3,p,m2,g3,r2,s|66
bilahari||s,r2,g3,p,d2,s.|s.,n3,d2,p,m1,g3,r2,s|29
sahanayakan||s,g2,m1,d2,s.|s.,n2,d2,p,m1,g2,r2,s|22
tarangam||s,g2,p,d1,n2,s.|s.,n2,d1,p,g2,s|8
camaram||s,r2,g2,m2,p,d1,n2,s.|s.,n2,d1,p,m2,g2,r2,s|56
ghrtacci||s,r1,m1,d2,n2,s.|s.,n2,d2,m1,r1,s|16
shengidai||s,r2,m1,p,d2,n3,s.|s.,n3,d2,p,m1,g3,s|29
karuvali||s,g2,p,d3,n3,s.|s.,n3,d3,p,g2,s|24
shuddhanepala||s,r2,g2,m1,p,d2,s.|s.,n2,d2,m1,g2,r2,g2,s|22
amudasurabhi||s,m1,g3,m1,p,d1,s.|s.,n2,d1,p,m1,r1,s|14
ghantaidarbar||s,r3,g3,m1,p,d1,p,s.|s.,n3,d1,p,m1,r3,s|33
sundaravana||s,r2,g3,m2,p,n3,s.|s.,n3,d2,p,m2,r2,s|65
someshvarapriya||s,g3,m1,p,d2,s.|s.,n3,p,m1,r2,s|29
dayaranjani||s,r2,m1,p,d2,s.|s.,n2,d2,m1,g3,r2,s|28
kadaram||s,g2,m1,d1,n3,s.|s.,n3,d1,m1,g2,s|21
vakulashri||s,r1,g1,m2,d2,n2,m2,p,n2,s.|s.,d2,p,m2,g1,r1,s|40
hamsabhusani||s,g2,m1,d2,n3,s.|s.,n3,p,g2,r2,s|23
kalaavati||s,r3,g3,m1,p,d1,n1,s.|s.,n1,d1,p,m1,g3,r3,s|31
caravibhasini||s,r2,m1,p,m1,n3,d2,n3,s.|s.,n3,p,g3,r2,s|29
sadvadhvani||s,r3,m2,p,d2,s.|s.,d2,p,m2,r3,s|70
pudan||s,r2,m2,d1,s.|s.,n2,p,g2,s|56
kesarikriya||s,r1,g3,m2,d1,m2,p,n3,s.|s.,n3,p,m2,r1,m2,g3,s|51
ramakali||s,r1,g3,p,d1,s.|s.,n3,d1,p,m1,g3,r1,s|15
shuddhagantaravam||s,r1,g3,m1,p,n3,d2,n3,s.|s.,n3,p,m1,g3,r1,s|17
udupati||s,r1,m1,p,d1,n3,s.|s.,n3,p,g3,s|15
panacam||s,r1,g3,m2,p,d2,n3,s.|s.,n3,p,m2,g3,s|53
saundarya||s,r1,g3,p,m2,d2,n2|p,m2,g3,r1,s,n2|52
parvati||s,g2,m2,p,n3,s.|s.,n3,d1,p,m2,g2,s|45
vagadishvari||s,r3,g3,m1,p,d2,n2,s.|s.,n2,d2,p,m1,g3,r3,s|34
rajaranjani||s,r1,g2,p,n1,s.|s.,n1,p,g2,r1,s|7
pramodini||s,g3,m2,p,d2,s.|s.,d2,p,m2,g3,s|65
pancasyanandana||s,r1,g2,m2,p,d2,n3,s.|s.,n3,d2,p,m2,g2,r1,s|47
martandavasantam||s,r1,g3,m2,p,d2,n2,s.|s.,n2,d2,p,m2,g3,m2,r1,s|52
cakkarakuliya||s,r2,m2,p,n3,s.|s.,n3,d2,p,m2,g3,r2,s|65
devagandhari||s,r2,m1,p,d2,n3,s.|s.,n3,d2,p,m1,g3,r2,s|29
kuzhagan||s,r1,g3,m1,p,n2,s.|s.,n2,p,m1,r1,s|14
pinakam||s,r2,g2,m2,p,d1,s.|s.,n2,d1,p,m2,g2,r2,s|56
bhavaani||s,r1,g2,m2,p,d1,p,n2,s.|s.,n2,d1,p,m2,g2,r1,s|44
rajamanohari||s,r2,g3,m1,p,n3,s.|s.,n3,d2,p,m1,g3,m1,r2,g3,r2,s|29
meghapantu||s,r2,m2,p,n2,s.|s.,n2,d1,p,m2,d1,m2,g3,r2,s|62
campak||s,r2,g3,m1,p,d2,s.|s.,n2,d2,p,m1,r2,m1,g3,s|28
khandajvalana||s,r1,m2,p,n3,s.|s.,n3,d1,p,m2,g3,r1,s|51
odishil||s,r2,g3,m2,p,d1,n3,s.|s.,d1,p,m2,g3,r2,s|63
kesabauli||s,r1,g3,p,d1,s.|s.,n3,d1,p,m1,g3,r1,s|15
maraherali||s,g2,r2,g2,m1,d2,n2,s.|s.,n2,d2,p,m1,d2,m1,r2,g2,r2,s|22
samanojhvala||s,r2,g2,p,d2,s.|s.,d2,p,g2,r2,s|22
yataksi||s,r2,g3,p,d1,s.|s.,n2,d1,m2,s|62
bahumanini||s,r1,g2,m2,d2,n2,s.|s.,n2,d2,m2,g2,r1,s|46
tapaniyam||s,r1,g2,m2,p,d1,n3,s.|s.,d1,p,g2,s|45
indradhanu||s,r1,g2,m1,p,d2,n2,s.|s.,n2,d2,p,m1,g2,s|10
cittaranjillini||s,r2,g3,m2,p,d3,s.|s.,n3,p,m2,r2,g3,m2,r2,s|66
haridarpa||s,r1,g3,m1,p,d2,n3,s.|s.,d2,p,m1,r1,s|17
varnikadari||s,r2,g2,m1,p,d1,n2,s.|s.,n2,d1,p,m1,r2,s|20
ishatarangini||s,r3,m2,p,n3,s.|s.,n3,d3,p,m2,g3,r3,s|72
yamunakalyani||s,r2,g3,p,m2,p,d2,s.|s.,d2,p,m2,p,g3,r2,s|65
candika||s,r2,g2,m1,d1,n2,s.|s.,n2,d1,m1,g2,r2,s|20
rangalila||s,r2,g2,m1,p,d2,n2,s.|s.,n2,d2,p,m1,d2,p,m1,g2,r2,s|22
shrierurndon||s,r2,m2,p,d1,s.|s.,n3,p,g3,s|63
phaladayaki||s,g3,p,m2,d2,n2,s.|s.,d2,n2,p,g3,m2,g3,r2,s|64
nadarupi||s,r1,g1,m1,d3,n3,s.|s.,n3,d3,m1,g1,r1,s|6
kakavasant||s,r2,g2,m1,p,n2,d2,s.|s.,n2,d2,p,m1,g2,r2,s|22
shrikanti||s,g2,m2,p,d2,n2,s.|s.,n2,d2,p,m2,g2,s|46
shrilalita||s,r1,g3,r1,m2,p,n3,d2,p,s.|s.,n3,d2,p,m2,g3,r1,s|53
maujivakam||s,r2,g2,m1,p,n2,d1,s.|s.,n2,d1,m1,g2,s|20
nirvitam||s,r2,p,d2,n2,s.|s.,n2,d2,m1,g2,r2,s|22
vasumati||s,r2,p,d1,n3,s.|s.,n3,d1,p,r2,s|21
sharamocani||s,g2,m1,p,d1,s.|s.,n2,d1,p,m1,g2,r2,g2,s|20
punjal||s,g2,p,n2,s.|s.,d1,p,m2,r2,s|56
margavi||s,g2,m1,p,d1,n3,s.|s.,n3,d1,p,m1,g2,s|9
bhavani||s,r1,g2,m2,p,d1,p,n2,s.|s.,n2,d1,p,m2,g2,r1,s|44
tejovati||s,r2,m2,p,d1,n2,s.|s.,n2,d1,p,m2,r2,s|62
vasantanathan||s,r2,m2,d2,s.|s.,n3,p,g2,r2,s|59
deshashri||s,r2,g2,m2,d2,n2,d2,s.|s.,n2,d2,m2,g2,r2,s|58
deshyakapi||s,r2,m1,p,n2,s.|s.,n2,d2,n2,p,m1,g2,r2,s|22
shivai||s,r2,g2,m2,p,d1,s.|s.,d1,p,m2,g2,r2,s|56
turiyam||s,g2,m2,p,n3,s.|s.,d2,p,m2,r1,s|47
dhruvakirnavam||s,r1,m2,p,n1,d1,n1,s.|s.,n1,d1,p,m2,g2,r1,g2,s|43
hemant||s,g3,m1,d2,n3,s.|s.,d2,p,m1,g3,m1,r2,s|29
saudhamini||s,g2,m2,p,n3,s.|s.,n3,p,m2,g2,s|57
kundaka||s,r2,g2,p,d1,s.|s.,n3,d1,p,m1,g2,r2,s|21
padmini||s,r2,m1,p,d2,n2,s.|s.,n2,d2,p,m1,r2,s|28
madhyakokila||s,r2,p,d2,n2|d2,p,r2,s|28
bahudari||s,g3,m1,p,d2,n2,s.|s.,n2,p,m1,g3,s|28
ragaguchcham||s,r1,g1,p,n1,s.|s.,n1,p,g1,r1,s|1
bhanukirani||s,g3,m1,d1,n3,s.|s.,n3,d1,p,m1,g3,r2,s|27
kesara||s,r2,g3,m1,d1,s.|s.,d1,m1,g3,r2,s|26
kendaviksepa||s,r2,g2,m1,p,d2,n2,s.|s.,n2,d2,p,m1,g2,r2,s|22
indala||s,r1,g3,m1,p,d1,n3,s.|s.,n3,d1,p,m1,g3,r1,s|15
bhijanam||s,r1,g3,m2,p,d2,n3,s.|s.,d2,p,g3,s|53
mardyadruma||s,r2,m1,g3,m1,p,n3,s.|s.,n3,d2,p,m1,g3,r2,s|29
mohanaraga||s,r2,g3,p,d2,s.|s.,d2,p,g3,r2,s|65
kuntalakambhoji||s,g3,p,d1,n1,d1,s.|s.,n1,d1,p,m1,g3,s|13
sharadapriya||s,r2,g2,p,n2,s.|s.,n2,p,m1,g2,s|20
tirumaarivan||s,r1,g3,m1,p,d1,n2,s.|s.,n2,p,m1,r1,s|14
kodunugam||s,r2,g2,m1,p,n2,s.|s.,n2,d2,p,m1,g2,r2,s|22
citrini||s,r2,g3,p,d1,s.|s.,n2,p,g3,s|26
kanai||s,r1,m1,d2,s.|s.,n2,p,g3,s|16
jnanavadi||s,r2,g3,m1,d2,n2,s.|s.,n2,d2,p,m1,g3,r2,s|28
surasindhu||s,r1,m1,g3,m1,p,d1,n3,d1,s.|s.,n3,d1,p,m1,g3,r1,s|15
punnagavarali||s,r1,g2,m1,p,d1,n2|n2,d1,p,m1,g2,r1,s,n2,s|8
ghoradarshini||s,r3,g3,m1,p,d3,s.|s.,d3,p,m1,g3,r3,s|36
cholakurinji||s,r2,g2,m2,p,n,s.|s.,d,p,g2,s|59
raghupriya|42|s,r1,g1,m2,p,d3,n3,s.|s.,n3,d3,p,m2,g1,r1,s|
deshyabangala||s,r1,g2,m1,p,m1,d1,n2,s.|s.,d1,p,m1,g2,r1,s|8
jivanpuri||s,r2,m1,p,d1,n2,s.|s.,n2,d1,p,g2,r2,s|20
dhiranayaki||s,r2,g3,m1,p,d2,n3,s.|s.,d2,p,m1,g3,s|29
deshyakannada||r2,g2,m1,p,d2,n2,s.|s.,n2,p,g2,m1,r2,s|22
matsyadruma||s,r2,m1,g3,m1,p,n3,s.|s.,n3,d2,p,m1,g3,r2,s|29
suravikrama||s,r2,g3,m2,p,m2,d2,n3,s.|s.,n3,d2,m2,g3,s|65
shriratnambari||s,g3,m2,p,s.|s.,n2,d2,p,m2,r2,s|64
dirghadarshini||s,r2,m2,p,n3,d2,s.|s.,n3,d2,p,m2,g3,m2,s|65
esari||s,r1,g3,m1,p,d1,s.|s.,n1,d1,p,m1,g3,r1,s|13
murtivasantam||s,r1,g3,m2,p,d2,n2,s.|s.,n2,d2,p,m2,g3,m2,r1,s|52
vasodhari||s,r2,g3,m2,n2,d2,n2,s.|s.,n2,d2,p,m2,g3,r2,s|64
heramba||s,g2,p,d2,n3,s.|s.,n3,d2,p,g2,s|11
janatodi||s,r1,g2,m1,p,d1,n2,s.|s.,n2,d1,p,m1,r1,s|8
shashimanjari||s,g2,m1,p,d1,n1,s.|s.,n1,d1,p,g2,r1,s|7
namagan||s,g2,m2,p,n3,s.|s.,d1,p,g2,r1,s|45
gaudamalak||s,r2,g3,m1,g3,m1,p,d2,n3,s.|s.,n3,d2,p,m1,g3,r2,s|29
bhramarahamsini||s,r2,g2,m2,p,n3,s.|s.,n3,p,m2,g2,r2,s|57
kaushikalalita||s,g2,m1,d2,p,n2,d2,n2,s.|s.,n2,d2,m1,g2,s,r2,s|22
kaushilakam||s,g2,m1,d1,n2,s.|s.,n2,d1,m1,g2,s|20
suramanjari||s,g3,m2,p,d1,s.|s.,n2,d1,p,m2,g3,s|50
nadasvarupi||s,m1,g3,p,m1,d1,n3,s.|s.,n3,d1,p,m1,g3,r2,s|27
suranandini||s,r2,g3,p,d2,n3,s.|s.,n3,d2,p,g3,r2,s|29
karikarnika||s,r1,m1,p,d1,n3,s.|s.,n3,d1,p,m1,g1,r1,s|3
simhanada||s,r2,g3,p,n2,s.|s.,d1,p,m1,g3,s|26
shevvazhi||s,r2,m1,p,d2,s.|s.,n2,d2,p,m1,g3,r2,s|28
satvamanjari||s,r2,m1,p,d2,s.|s.,n2,d2,p,m1,n2,d2,m1,r2,s|28
purnasadjam||s,r2,g2,m1,p,n2,s.|s.,n2,p,m1,g2,r2,s|20
jarangi||s,r2,g2,p,d1,n2,s.|s.,n2,d1,p,g2,r2,s|20
stulavariti||s,r2,g2,p,d1,s.|s.,n2,d1,p,m1,g2,r2,s|20
yuddhapravartini||s,r2,g3,p,d1,n1,s.|s.,n1,d1,p,g3,r2,s|61
suparamu||s,r2,g2,r2,m2,p,n1,s.|s.,n1,d1,p,m2,g2,r2,s|55
kanakacandrika||s,r2,g3,m1,p,d2,n2,s.|s.,n2,d2,p,m1,g3,r2,s|28
tarukanalan||s,r1,g2,m2,p,d1,s.|s.,n3,p,m2,g2,s|45
pirugu||s,r1,m2,d2,s.|s.,n3,p,g3,s|53
sugunaposhini||s,g2,m1,p,m1,d2,n2,s.|s.,n2,d2,p,m1,g2,m1,r2,s|22
bhogasamantam||s,g3,m2,p,d1,p,s.|s.,d1,n3,p,m2,g3,r1,s|51
karani||s,r1,g3,p,n3,s.|s.,d2,p,m1,r1,s|17
gajanandini||s,r2,g3,m1,d3,n3,s.|s.,n3,d3,m1,g3,r2,s|30
janini||s,r2,g3,p,n2,s.|s.,n2,d1,m1,g3,r2,s|26
gamanalalita||s,r1,s,g3,m1,p,d1,n3,d1,s.|s.,d1,m1,g3,r1,s|15
kalati||s,p,m2,d1,n2,s.|s.,d1,p,m2,g2,r2,s|56
dundumi||s,r1,g2,p,d2,s.|s.,n3,d2,p,m2,g2,r1,s|47
jayasarasvati||s,r2,g2,p,d1,s.|s.,n2,d1,p,m2,g2,r2,s|56
parvapavadi||s,r3,m2,p,d1,n1,d1,s.|s.,n1,d1,p,m2,g3,r3,s|67
baladayaki||s,g3,p,m2,d2,n2,s.|s.,d2,n2,d2,g3,m2,g3,r2,s|64
shuddhasaveri||s,r2,m1,p,d2,s.|s.,d2,p,m1,r2,s|29
vijayaprada||s,r3,g3,m1,d3,s.|s.,d3,m1,g3,r3,s|36
ganavati||s,r3,g3,m1,p,n3,s.|s.,n3,d1,p,m1,g3,s|33
dhamaranjani||s,r1,m1,p,n3,d1,s.|s.,d1,m1,p,m1,r1,g3,s|15
nattapadai||s,r3,g3,m1,p,d3,n3,s.|s.,n3,p,m1,r3,s|36
ratnavali||s,r1,m1,p,n2,d1,s.|s.,n2,p,m1,r1,g1,r1,s|2
sami||s,r2,g2,m1,d2,s.|s.,n3,d2,m1,g2,s|23
induhavali||s,r2,m1,p,d1,n3,s.|s.,n3,d1,p,m1,g2,r2,s|21
tirukkaumari||s,r2,g2,m1,p,d2,n2,s.|s.,n2,p,g2,s|22
bangarapriya||s,r1,m2,g3,m2,p,d2,n3,s.|s.,n3,p,m2,g3,s|53
komala||s,r2,g2,m1,p,d2,n3,s.|s.,n3,p,g2,r2,s|23
sharadabharani||s,m2,g3,m2,p,d3,n3,s.|s.,n3,d3,p,m2,r1,s|54
sharmila||s,r2,g2,m1,r2,m1,p,n2,d2,p,d2,n2,s.|s.,n2,d2,n2,d2,m1,g2,m1,r2,g2,r2,m1,g2,s|22
